participant,profession,age,leading_hand,sex,languages,education
733d3aa5-ba17-4f57-96dc-408fc4210ecc,радиомеханик,53,левая,мужчина,русский,средняя школа
22541d20-283d-43d2-8ef9-2744b9057765,Лингвист,38,правая,мужчина,Русский,аспирантура
b2b09e1d-979a-40bf-991c-8ab96ffc2cbc,экономист,43,правая,мужчина,русский,бакалавриат
6b13ea0d-2e29-403a-8d00-802d8129d1ea,программист,28,правая,мужчина,русский,магистратура
5da0d556-eeee-4f49-94f7-f0ee2c40b6dc,экономист,43,правая,мужчина,русский,бакалавриат
8466f8f9-58f7-4986-88be-d55df9f65355,электрик,56,правая,мужчина,русский,специалитет
31085cf7-8ff6-44d0-974d-9565a28eff3b,Эколог,48,правая,женщина,русский,специалитет
96a60b04-81dc-4bea-9033-b439b0ca8c10,филолог,32,правая,женщина,русский,специалитет
fe989e12-a1d2-44a7-9d54-2fcc236c882a,страховое дело,45,правая,женщина,русский,специалитет
ae846408-023e-4ba9-b84b-6e87e4856466,повар- кондитер,38,правая,женщина,русский,специалитет
bb88a6cf-bcde-4169-b060-b398e9132735,менеджер организаций и администратор,36,правая,женщина,русский/украинский,магистратура
4a52b106-52fd-4200-8f1e-a9c3e4c1b450,филолог,18,правая,женщина,русский,школа
af404e22-cac9-4ff3-8628-e3f23168fbe6,пенсионер,61,правая,женщина,"русский, украинский",бакалавриат
71d7721c-2717-4e7e-a092-bf6270b22883,менеджер,26,правая,женщина,русский,бакалавриат
3970910a-a5df-40b9-9055-19255b31ab6c,филолог,23,правая,женщина,русский,магистратура
eb4bdae3-f7b3-48c9-96e1-cbe1e8a5ba3a,инженер,51,правая,женщина,русский,специалитет
76b7c590-7a42-4240-a15a-0ebdfef9f0f8,Слесарь по КИПиА,23,правая,мужчина,"русский, украинский",бакалавриат
e70f49c0-57c7-40f4-a190-7a057676abe8,бухгалтер,51,правая,женщина,русский,бакалавриат
39bea305-b55f-403d-93a5-6fa5ef75a91f,художник,32,правая,женщина,русский,магистратура
1716bfcb-9150-4539-a0c0-c91ce9105e62,экономист,39,правая,женщина,русский,специалитет
b62a7c48-dbf7-4288-bd7f-6447ea32f17b,экономист,39,правая,женщина,русский,специалитет
6bfc3097-a450-45c1-89f6-5a812d7c57cf,сварщик,30,правая,мужчина,Русский,бакалавриат
1bd67378-bbe7-45b6-ab5d-ded731b68635,бухгалтер,51,правая,женщина,русский,средняя школа
a6a35a13-7162-40a8-b78c-a5102ed4449b,Бухгалтер,23,правая,женщина,Русский,бакалавриат
e2d817af-d2c9-45fb-bded-014c3c9da52c,экономист,31,правая,женщина,"русский, татарский",специалитет
27ab1a9b-5c8b-49a2-9aa8-0af752bb0b32,лингвист,42,правая,женщина,русский,аспирантура
3ea07b71-da0e-4a02-be5a-c9047a6dc0a0,социолог-аналитик,20,правая,мужчина,русский,школа
a237192d-caf7-4c7a-8664-f938ad9880f4,музыкант,32,правая,мужчина,русский,бакалавриат
2a9a6e4d-2ea7-4761-84b4-bcda18dcf66e,инженер-проектировщик,25,правая,женщина,русский,бакалавриат
2b35890d-dcdc-4b18-855a-869aa49f58c4,инженер,52,правая,мужчина,русский,бакалавриат
dd28ccfd-88b2-4582-ad8e-2d578b43284f,математик,29,правая,женщина,русский,аспирантура
527461f2-af2a-4f54-bed5-553d817eb52c,юрист,26,правая,женщина,русский,магистратура
8458bb4d-4a60-4744-a9c7-f207254fa16e,специалист по сертификации,35,правая,женщина,русский,магистратура
090654ed-d6f7-4734-b5d0-029870cc1129,Психолог,31,правая,женщина,Русский,специалитет
eb505341-8e2a-4dad-bb70-7970846b095f,Психолог,23,правая,женщина,Русский,бакалавриат
42da71bc-9b44-4300-9dd4-bf1c83da374e,пенсионер,62,правая,мужчина,"Русский, Украинский",специалитет
bdaf901b-cf4e-4bed-ac90-820c16ee2534,компьютерный лингвист,23,правая,женщина,русский,бакалавриат
87771cdc-dc7a-4dff-b6cf-a360d44633aa,никто,33,левая,женщина,русский,средняя школа
336cb54b-044f-4b01-884c-7521db0c0aae,инженер,41,правая,мужчина,русский,бакалавриат
410983a2-a231-4e5b-9c76-49de3657af25,"организатор делопроизводства, архивист",38,правая,женщина,русский,специалитет
951d5b5e-4c39-423d-b53e-c16a3513b913,учитель,52,правая,женщина,русский,аспирантура
a0614707-13cd-4746-ac0b-a5c506c66771,учитель-логопед,31,правая,женщина,русский,специалитет
5eeee484-476f-44fe-9308-fdc6d16356bc,Механик,43,правая,мужчина,Русский,средняя школа
0687ac41-332b-47e3-8a51-e88bdc883e74,эксперт качества потребительский товаров,30,правая,женщина,русский,бакалавриат
b44491a2-e103-497f-82c4-a0841b163536,инженер,27,владею обеими руками одинаково,женщина,русский,специалитет
613f5800-3dc9-4a8e-8dc9-0147eef629f9,филолог,31,правая,женщина,русский,аспирантура
85271f70-f78f-4761-b59a-587ad17df424,учитель математики и информатики,24,правая,женщина,Русский,специалитет
74e162eb-276a-4e06-983b-564a8d4b0fd2,программист,38,правая,мужчина,русский,аспирантура
c4791bfb-1fa8-47af-8e7d-02720352b8c5,учитель,54,правая,мужчина,русский,бакалавриат
584ef0db-0146-4c24-9903-3f8523ed516e,бухгалтер,51,правая,женщина,русский,бакалавриат
ce59f2ac-5160-4017-858d-29146f690251,учитель-логопед,31,правая,женщина,русский,специалитет
66883697-6cf6-43c3-b297-ac0ef869f695,"инженер-педагог по профилю моделирование, конструирование, технология швейных изделий",35,правая,женщина,русский,магистратура
3b6cb4aa-c695-4f1b-9575-25b3d4232d4a,бухгалтер,39,правая,женщина,русский,магистратура
c38ebad6-7506-41d0-a550-9a74de3f58b7,дизайнер,19,правая,женщина,русский,средняя школа
e8600c22-2a73-4f80-909e-ca1b311ed38c,педагог,21,правая,женщина,"русский, украинский",средняя школа
f47b5ba8-5ef4-471c-909e-2b81e0caf4e4,математик,35,правая,мужчина,русский,аспирантура
2da0a389-56eb-45b9-b790-b7e8490a1d56,Программист,24,левая,мужчина,Русский,магистратура
3921adb8-2a2e-43bf-8e01-6912c072e658,инженер ПО,24,правая,мужчина,русский,магистратура
8502dfb2-1a94-4fb6-ba6f-7e5a6cafeee7,"филолог, учитель русского языка и литературы",31,правая,женщина,русский,специалитет
72e35862-6f7f-4d1c-a18f-b1c464b7ac1c,программист,21,правая,женщина,русский,школа
c1e9ce9a-6ce4-4422-bce2-e4732c7329aa,математик,32,правая,мужчина,русский,аспирантура
a7b6d216-0b98-45b8-a3d9-41305806578f,программист,26,правая,мужчина,русский,магистратура
a5bdc09d-db37-419c-a9ca-b31ba6079461,логопед,26,правая,женщина,русский,магистратура
f0730914-8ea7-4fe4-ab4d-b41f4b3b133a,переводчик,33,правая,женщина,русский,специалитет
f53d7a4f-6e79-434d-b5ab-35b3d283fbda,биолог,59,правая,мужчина,русский,аспирантура
fcf9d387-679d-4907-bc04-acb542315f76,учитель,47,правая,женщина,русский,специалитет
77058198-ca16-488c-8147-16e87bcf3c2e,маркетолог,18,правая,женщина,"Русский,украинский",бакалавриат
6fda0bc4-df63-493c-bd49-3a6d1825e24e,Инженер,42,правая,мужчина,Русский,магистратура
05c0f6a7-8835-4301-a666-c91409e120cb,филолог,36,правая,женщина,русский,магистратура
7c343beb-ea9e-4d8f-8924-aadb3467aa0b,Врач,24,правая,женщина,Русский,специалитет
98204677-6dca-4df1-828f-ce4010bdf22b,математик,26,правая,мужчина,русский,магистратура
d507a0f5-cac4-4121-8b49-940f6bacb368,специалист по социальной работе,33,правая,женщина,русский,магистратура
2b85390b-cd4c-4474-a70d-bac65ea8033c,преподаватель,42,правая,женщина,русский,аспирантура
718929a7-ead2-47f8-a096-604bf3ac48ff,программист,26,правая,мужчина,русский,магистратура
1a716f5f-a5a1-4ada-89a7-7e0848c84d7a,электросварщик,45,правая,мужчина,русский,средняя школа
baf736d0-3c7a-42b8-b6d8-4fe552193f86,полиграфист,49,правая,женщина,русский,средняя школа
b14914f3-6b38-4a93-85ab-c5997f6e9f3e,Пенсионер,62,правая,мужчина,"Русский, Украинский",специалитет
4e0bf820-a004-4452-a9a7-f56effe08a23,Учитель,28,правая,женщина,Русский,специалитет
efcee078-64d4-4ecc-80c4-007915a1335f,программист,48,правая,мужчина,русский,специалитет
b8f8a5a6-b1cc-4dce-8f58-bca55bd7d1d8,филолог,35,левая,женщина,русский,специалитет
7b6c8a26-3d1d-412d-b3a5-6f4749babfd6,филолог,42,правая,мужчина,русский,специалитет
ba39570e-7553-4584-9826-420ea0334d5d,безработный,29,правая,мужчина,русский,средняя школа
c826ef76-845b-48c1-92dc-e071615f4092,преподаватель,40,правая,женщина,русский,специалитет
3da874f7-60fc-48fd-b56b-aab60aa6b8b1,русская,28,правая,женщина,русский,бакалавриат
dbe1a724-6fd3-4c2c-9347-1f4a981da2f0,инженер,30,правая,мужчина,русский,специалитет
fe958a90-ca72-461f-b64c-a3062dcba32b,бухгалтер,48,правая,женщина,русский,бакалавриат
6e936d1a-bf50-4b19-857c-f0daa159f979,менеджер,30,правая,женщина,"русский, украинский",магистратура
22a4984f-3509-44e3-b32d-70773f904998,филолог,29,правая,женщина,русский,магистратура
2546ea0b-cfe5-4bfe-8ce8-ab09c0b2be52,экономист,29,правая,женщина,русский,специалитет
3d9bf198-ccf8-4b4f-bb84-776522152f4a,Радиоконструктор,49,правая,женщина,Русский,специалитет
3fb65728-b443-4708-98f3-9a6e0dd0ca97,психолог,37,владею обеими руками одинаково,другой,русский,аспирантура
919d2bdc-1f3d-4ae8-b5f0-232aaf8c2414,повар,23,правая,женщина,"русский, украинский",школа
9f285f04-0ba0-48fa-88fc-864a2e13d85c,математик,46,правая,мужчина,русский,магистратура
0175bdd4-38de-47dc-8d1c-2a370ab8fb24,менеджер по персоналу,39,правая,женщина,русский,магистратура
d8d3fdbb-3735-4910-bd22-349f6430ab47,радиомеханик,35,правая,мужчина,русский,школа
74a2363e-96b3-4722-b0ff-d8342e4ba84a,студент (математика),18,левая,мужчина,русский,школа
e6abebf7-7544-431b-abef-21a3c79097b1,менеджер,40,правая,мужчина,русский,бакалавриат
7ad5265c-6f78-4685-bcb5-f29cf9a73539,инженер,58,правая,женщина,русский,специалитет
0388e8e2-7fb4-4e05-8aca-ba934eddf514,специалист в области страхования,23,правая,женщина,русский,бакалавриат
807272a1-8162-44e5-9557-ae2265debedb,преподаватель музыки,66,правая,женщина,русский,специалитет
14c229cb-c259-416b-864d-e99f84a88057,инженер,33,правая,мужчина,"русский, украинский",специалитет
8b209bf9-9c10-41b2-b3a5-1278776bfaa4,экономист-менеджер,33,правая,мужчина,русский,бакалавриат
947481ae-7271-46c3-b081-5fb05d9744e7,лингвист,32,левая,женщина,русский,специалитет
ba4122a6-0ec2-416e-94b8-10e7c43b3f61,психолог,37,правая,женщина,русский,специалитет
3a7e3f3c-3dff-49f9-9179-f2bec7b817bf,Инженер-робототехник,20,правая,женщина,Русский,специалитет
97efa820-e4e0-4783-8a74-c9081415d203,студент,18,правая,мужчина,русский,школа
03bf8be2-270d-43b7-9c6c-5f0ae1d06254,русская,33,правая,женщина,русский,специалитет
62e0cf17-9201-48b9-8c42-d2061a66c265,юрист,33,правая,женщина,"русский, английский",специалитет
3a726e14-41be-4ce2-9f3e-1d2227fa5347,педагог-психолог,32,правая,мужчина,русский,специалитет
048c7725-7946-4b20-ae9b-abc243cbb242,телефонистка,52,правая,женщина,русский,средняя школа
7ac0d9a2-9d59-464b-a845-f5e604bcf698,повар,40,правая,мужчина,русский,бакалавриат
619b3575-724c-4d4b-bbec-613a4d18d51f,Историк,21,правая,женщина,"украинский, русский",школа
9714a73c-d073-405a-a0f0-9404bec17c21,"машинистка, делопроизводитель",52,правая,женщина,русский,средняя школа
51f59db2-b038-4b48-933b-b954175cbf89,педагог,27,правая,женщина,русский,бакалавриат
84e22ce6-d8a6-47e8-88f6-4f5f3fd4afea,бухгалтер,57,правая,женщина,русский,специалитет
50631859-841d-41da-b27c-a598051aa8ce,инженер,42,правая,мужчина,русский,специалитет
c9fa7d3b-b960-47c2-a65e-ed47894bc76f,историк,43,правая,мужчина,.русский,аспирантура
d6882167-4af9-4eaf-bb13-521b23a2ae31,Маркетолог,28,правая,мужчина,Русский,специалитет
2cc8c5c7-f984-4069-8d6b-c2fc024af9e8,экономист,32,правая,женщина,русский,магистратура
f68fbc77-cc97-4ba6-83d9-bc55a451ebc6,экономист,46,правая,женщина,"русский, украинский",магистратура
21a4fc5a-b765-4cf8-93cf-66b16f358a16,Программист,26,правая,мужчина,Языки,школа
c877ca8c-9bc3-4d6f-85fc-68caeec42b45,лингвист,30,правая,женщина,русский,аспирантура
de001c35-79fd-447f-8902-b8635fadeedd,историк,19,правая,женщина,русский,школа
d59345af-236e-4316-8bc7-573bd4e6fd6e,журналист,34,правая,женщина,русский,бакалавриат
5bfa5ded-c278-4fa1-b608-eea002488584,дизайнер,30,правая,женщина,"русский, английский",бакалавриат
8216d098-3642-4db2-a118-1dca827a2432,Электронщик,32,правая,мужчина,Русский,школа
1f695d4e-125a-4b8d-9d51-528a2c4908b0,программист,31,правая,мужчина,русский,аспирантура
9049f873-ba2b-4cb6-94f2-b0d0dda21ef8,"психолог, лингвист",42,правая,мужчина,русский,аспирантура
29123ef6-07ff-481b-bcc1-b54854d4c1f5,студент,18,правая,женщина,русский,школа
e841c745-9b56-4ff5-ae59-d3031c1a6d2d,оператор,32,правая,женщина,русский,средняя школа
1441a2f6-109e-47ae-90c4-6d53bab1c733,учитель,63,правая,женщина,русский,специалитет
af26e32f-b992-466e-a96c-93ceb0a5a1b5,инженер-строитель,20,левая,женщина,русский,бакалавриат
e10eae16-11bc-43e0-a3e4-c2eaa15b7c7e,Телефонистка,53,правая,женщина,Русский,средняя школа
a43a6de2-897d-4a8d-be40-7cede7dda0f2,Менеджер,28,правая,женщина,Русский,специалитет
99a091db-e2c5-49f9-b807-0bcdf813e6b1,учитель,50,переученный левша,женщина,русский. английский,аспирантура
b1e6fd35-96f4-4dd4-86cf-eb3f6ad4d010,студент-филолог,21,правая,женщина,"русский, молдавский",школа
ec7d90fd-6569-4ad1-97c6-0bd4c7f7b8e1,элктромеханик,53,правая,мужчина,русский,средняя школа
f9d3a3a4-986a-49a6-ac73-48b13f022f91,Аналитик,51,правая,мужчина,Русский,аспирантура
0a8da66c-01fd-4896-9d7d-c7bcffd9f259,инженер,69,правая,женщина,русский,специалитет
eeb1bb0f-0d81-4d48-88b2-9e9326dfb066,инженер,30,правая,мужчина,русский,магистратура
152c8b97-5af7-4014-a1cf-ba1ed9a41ad8,музыкант,52,правая,мужчина,русский,магистратура
fe552c88-4ceb-4a5c-b043-cd6424c61331,педагог,46,правая,женщина,русский,специалитет
ca662af4-b293-41c2-a898-894bff206bf8,учитель младших классов,25,левая,женщина,русский,бакалавриат
d4dfd659-0f95-4a45-aa58-6b2a77a1fcfb,учитель младших классов,25,левая,женщина,русский,бакалавриат
38defc5d-eb0c-4505-9277-e69360dc6d93,менеджер,29,правая,женщина,русский,бакалавриат
dac66f9c-98a9-41cf-848f-75a99db3cb26,лингвист,49,переученный левша,женщина,русский,докторантура
81427328-71be-4a0b-8dcf-ce406d05393b,экономис,56,правая,женщина,русский,специалитет
b63dbdc5-cdb1-41ad-9168-f89118607953,товаровед,43,левая,женщина,русский,специалитет
2f759836-c5af-4010-b60c-1a7c007a272a,Бухгалтер операционист,34,правая,женщина,Украинский,специалитет
19a73fbc-eb53-487b-9824-4444cb8c0b6b,инженер в сфере тб,29,правая,женщина,русский,специалитет
eaefbf9c-141e-4c49-95e8-459500d5646d,экономист,56,правая,женщина,русский,специалитет
972166e6-0f57-4f95-87fb-13ac84d6a28d,автомеханик,22,правая,женщина,русский,школа
162e4494-0de3-499a-bd5b-00f3723861c2,регулировщик РЭА,32,правая,мужчина,русский,школа
70e40926-ce2a-4e33-9880-ca31bffb49c6,юрист,34,переученный левша,мужчина,русский,специалитет
c17ddc47-8fe7-461e-a4f1-eb0b73572514,лингвист,46,правая,женщина,русский,докторантура
9da8946b-fcc9-4c50-be36-436d38aeafe6,учитель младших классов,58,правая,женщина,русский/украинский,специалитет
29fdde2e-6126-40c9-a870-d8802c79386c,филолог,32,правая,женщина,русский,аспирантура
85fadc81-f691-4fa3-b4eb-36f41a1ea7ce,Драматург,24,правая,женщина,Русский,бакалавриат
5db83ea6-0e50-44a8-a29a-e9dc89482efd,инженер,51,правая,женщина,русский,магистратура
9c15a6bf-3495-4029-9ac9-be1eb8641a19,инженер механик,59,правая,мужчина,"русский ,украинский",бакалавриат
5e6afe8d-61b9-4a4b-b411-53911fc39ffa,программист,36,правая,женщина,русский,бакалавриат
6a4f0631-ebb8-4fdc-a916-858d1505bd1a,инженер,45,правая,мужчина,русский,бакалавриат
13582aae-466b-41e0-9593-d294e08fa863,математик,39,правая,женщина,"русский, английский",магистратура
cc4362ff-81d5-4daa-97a5-d1c9cc544a8d,техник,28,правая,мужчина,Русский,специалитет
ab9b9cfd-8cab-4781-9f0e-bda2a5ac7b30,математик,31,правая,женщина,русский,специалитет
0272a4c0-58de-4b80-a123-ce0549bbb91c,психолог,35,правая,женщина,русский,специалитет
db724631-b067-4675-860f-d8b3eb5eca31,корректор,33,правая,женщина,русский,специалитет
ffc189cf-2931-478c-8bf9-002828c770d3,техник,28,правая,мужчина,Русский,специалитет
385a9b90-3487-4612-be64-aeddaa63bc19,юрист,37,правая,женщина,русский,магистратура
d165e284-1931-4802-bca7-4d785ff4eb17,продавец-кассир,39,правая,женщина,русский,средняя школа
1515dcec-f6e3-4422-bd50-c4491391ee59,продавец-кассир,39,правая,женщина,русский,средняя школа
2a3470bf-a6be-4b99-b752-d8e337adadb8,филолог,31,левая,мужчина,русский,специалитет
edef92dc-cd9c-4ce2-9eec-661c9056f4f1,верстальщик,49,правая,женщина,русский,средняя школа
b6174ee1-b0af-4e35-a657-af76f75c6a44,инженер по тестированию,29,правая,женщина,русский,магистратура
b427593a-b773-4c82-ae7e-d8147a1e3240,секритарь,25,правая,женщина,"русский, украинский",средняя школа
2f6a3e3a-bf44-469d-933b-c238a5c31f59,секретарь,24,правая,женщина,украинский и русский,специалитет
2211bb67-bd68-451a-a420-c5f4920dd7cb,врач,60,правая,женщина,русский,специалитет
9f361fe0-0e50-42be-bac4-61c21e3343f7,врач,60,правая,женщина,русский,специалитет
729ff6ac-1e37-4897-b945-117b903fcd6e,менеджер,37,правая,мужчина,русский,бакалавриат
3d877adb-c732-4505-9e1d-95ed4ee3c0ac,экономист,38,правая,женщина,русский,бакалавриат
97bd3d4c-b69a-4828-9667-f63b41207165,экономист,38,правая,женщина,русский,бакалавриат
a423b4b9-c245-40b4-8acf-40e5289fc4ee,экономист,38,правая,женщина,Русский,бакалавриат
f98e51f6-471b-4881-98f5-0449342be007,инженер,26,правая,женщина,русский,бакалавриат
f5de1e53-8d8a-45a2-a860-e762c996033e,экономист,33,правая,мужчина,русский,специалитет
12bd5597-5cc4-4e21-934e-a64a07a589eb,юрист,22,правая,женщина,"русский, украинский",бакалавриат
b37a8463-021c-450d-b890-a3a7168d12e7,исследователь,44,правая,женщина,"Русский, английский, шведский",докторантура
2ef6d9b1-75b8-4086-9266-67c10d421a61,программист,23,правая,женщина,русский,бакалавриат
b300fe89-bed4-4ac1-a1ed-65c6cd75b231,микробиолог,31,владею обеими руками одинаково,мужчина,Русский (лоемский),специалитет
5060e6ef-f00b-4eca-acb1-c2ad8e57a160,программист,42,правая,мужчина,Русский,средняя школа
8e0ac9db-3efb-40cb-803f-0195c3469e4b,техник-механик,53,правая,мужчина,русский,специалитет
a898e65c-f386-4fae-aed3-199d9d747f26,переводчик,30,правая,женщина,румынский,магистратура
7c387457-900b-4243-b8e5-02dc3a0c83b2,техник-механик,53,правая,мужчина,русский,специалитет
81e6cc01-07aa-47b4-b9e7-c7a28f2e23b7,менеджер-экономист,32,правая,женщина,русский,бакалавриат
5e2bbf1b-b5c4-491c-a011-650012ad4e8d,инженер,60,правая,женщина,русский,магистратура
48a86796-9088-46c1-b067-0fb48479884d,учитель,38,правая,женщина,русский,специалитет
e331b56c-6ad5-4624-9828-29b4d4b4be29,оператор,36,правая,мужчина,русский,магистратура
9c2de9c2-1b7c-4aaa-9db3-de7dfe1dc07c,инженер,58,правая,мужчина,русский,специалитет
ef9a6eb9-88b8-4c1a-a9d9-30ed7bef0f72,инженер,60,правая,женщина,русский,магистратура
c3193114-7aa9-4434-9ea6-f9eab945fd1f,инженер-электромеханик,29,правая,женщина,Русский,магистратура
6bfcbab7-dfd0-4989-a7b2-aa4a1221ab6a,Юрист,32,владею обеими руками одинаково,женщина,Русский,магистратура
cfa06106-3989-4471-84d9-b9ea0baac5d9,переводчик,21,правая,женщина,русский,специалитет
7e2292cd-b520-45c5-830d-07349a74d9c9,юрист (неоконченное среднее специальное),21,переученный левша,женщина,"русский/английский,испанский,французский,немецкий,итальянский,китайский,латынь,украинский,корейский",средняя школа
14914d16-7b9a-4f27-ab16-e9fc650f4050,менеджер в типографии,39,правая,женщина,Русский,бакалавриат
cd881f2d-207f-4cf9-a2e5-cf2901d2ba1e,безработный,29,левая,мужчина,русский,средняя школа
e3c06e7f-a51c-44b1-a39a-0ff6e963f64e,лингвист,37,правая,женщина,русский,аспирантура
01d47ea8-bf80-432e-bdba-03c90635bd6d,техник - технолог инструмент. пр-во,38,правая,мужчина,Русский,специалитет
983b2de1-b139-465a-8d5d-846ff2922131,пенсионер,61,правая,женщина,русский,бакалавриат
b9c02b71-0820-4c61-9d7b-d21f29b1aaa5,Студент,19,правая,мужчина,"Украинский, русский",школа
ff1c16e1-6984-4db5-a9b1-b3923f059291,инженер-системотехник,60,правая,женщина,русский,магистратура
b4e3180b-3d30-472c-97a1-70e01322c02a,электромеханик,53,правая,мужчина,русский,средняя школа
3c8cd25d-ba5c-488d-a326-2356abf988cb,инженер,51,правая,женщина,русский,специалитет
d25671d5-bfd4-4347-bad1-dff23b994424,учитель русского языка,42,правая,женщина,русский,специалитет
5f95c4fc-7040-4502-b15e-7be89385bf8e,программист,38,правая,мужчина,русский,магистратура
6dd45331-ce5e-4b7d-a30c-94ad456b8ea9,лингвист,18,правая,женщина,русский,школа
bb7beb13-e22d-4ed6-80f7-dc380d5d09f7,психолог,35,правая,женщина,русский,магистратура
a2ed5e98-a520-4615-937e-2f60811159ff,Медсестра,44,правая,женщина,Русский,бакалавриат
427bd815-02c5-4826-bc04-02326991384a,делопроизводитель,51,правая,женщина,русский,бакалавриат
367e85f7-4edf-44a0-bb70-627e1f8598a1,Продавец-кассир,33,правая,женщина,Русский,специалитет
6c74f02e-0a2d-4836-a932-3276825d87de,Продавец-кассир,33,правая,женщина,Русский,специалитет
7193a371-12df-4c19-8755-92b344efdf02,делопроизводитель,51,правая,женщина,русский,бакалавриат
bf165d35-8f80-47b3-a738-1d688222f719,АСУ,31,правая,женщина,русский,специалитет
aa4b23cf-7a18-4bdb-91d9-270df32221a0,инженер,31,правая,мужчина,Русский,специалитет
f152a844-d1a8-447a-a711-37781526f68a,"Историк, преподаватель истории",30,правая,мужчина,Русский,аспирантура
1c9ba9c0-33f8-4b78-9489-d0e4201c4055,программист,31,правая,мужчина,русский,бакалавриат
9e7680b6-4793-4c38-9482-8f8648c95f8d,наладчик,40,правая,мужчина,русский,средняя школа
8312363d-42e3-4393-b1fe-7e3b28c975b8,Математик,25,правая,женщина,Русский,магистратура
c0106da8-f615-46ba-b802-fe5486f4fd99,медсестра,44,правая,женщина,русский,бакалавриат
4ca00e3c-a5fd-4c2a-9cf3-84e826c452c0,документовед,48,правая,женщина,русский,средняя школа
47e5d5c2-b55d-4093-8a71-0a272280fdbc,секретарь-машинистка,33,правая,женщина,Русский,специалитет
346ae056-f101-49e7-982c-48e05fae7210,безработный,34,правая,мужчина,"русский, украинский",средняя школа
69e736bf-ec70-476d-9a30-aba7e09491f5,преподаватель,43,правая,женщина,русский,аспирантура
fae17828-a81d-4d63-b24f-66bec32c1963,менеджер,28,правая,женщина,русский,специалитет
2424beb6-d7df-42f6-b278-fd9dc4e91a07,информатик-экономист,31,правая,мужчина,русский язык,специалитет
8f40ea54-ead7-431d-ae44-3f9f8dbc1d2b,математик,54,правая,женщина,русский,аспирантура
f2fb5959-272a-4e95-bf61-dc97cd34dcfd,программист,21,правая,женщина,"украинский, русский",бакалавриат
5e4739cb-dcd5-40f8-ba5d-eca605a2fa23,инженер,46,правая,женщина,русский,магистратура
65a41394-8426-42c4-b57c-e25c88f2bdd1,электрик,56,правая,мужчина,русский,специалитет
e8db36ea-d24a-481d-8a2e-acff3d027f5d,Специалист по земельно-имущественным отношениям,20,правая,мужчина,русский,средняя школа
5dcc000d-1e7d-4ce4-b4d1-dbdf78fd3448,учитель,58,правая,женщина,русский,бакалавриат
08e7b454-b4f5-4b41-a477-c8f8dbf6357e,агроном,49,правая,мужчина,русский,бакалавриат
950ea6f0-61ea-42c3-b0a8-949958f2b184,нерабочий,18,правая,мужчина,Русский,школа
d64daa87-191d-4597-b436-2c43b12ed62c,математик,19,правая,женщина,русский,школа
bb0b8e2e-5195-46b7-85f5-3d6b375038ee,инженер-технолог,30,правая,женщина,"русский,украинский",бакалавриат
a1ec7f81-6785-4817-b353-6fdbd6900962,историк,33,правая,женщина,русский,магистратура
68df957c-06ea-4ecb-b95f-157cd68665bd,швея,46,правая,женщина,русский,школа
c6bcbf95-ff9f-49b3-88f3-79e33a6d79b7,нет,35,правая,мужчина,русский,средняя школа
66178a20-0164-496d-88af-6ebe974b0419,учитель,47,владею обеими руками одинаково,женщина,русский,бакалавриат
f69fc9ef-172d-4973-96c7-29665e51e84d,инженер,29,правая,женщина,Русский,специалитет
67c30788-401b-40ef-a8af-6970a4486f93,медик,52,правая,мужчина,русский,специалитет
0515f4de-1550-4b4f-aabb-e7c7583a7ac1,специалист по логистике,42,правая,женщина,русский,бакалавриат
6947f205-c691-47dc-bb7f-ee9dc1bee939,учитель,41,правая,мужчина,"русский, украинский",специалитет
c42f7108-9e19-4047-8b50-3d84a76f1240,учитель,23,правая,женщина,"Русский, украинский",специалитет
1ef972ed-cc71-4ceb-9a92-832524f7308b,"кто-то в ит-сфере (обучаюсь на бакалавриате ""информатика и вычислительная техника"")",21,правая,женщина,русский,школа
410cf016-ffa9-49e2-89ad-3ff0cb137b53,программист,29,правая,мужчина,русский,магистратура
ee876bba-d97d-431f-81a0-662572deaca4,врач,38,правая,женщина,русский,бакалавриат
3714068d-c36f-43c3-b078-a2cc5ecc97fe,врач,38,правая,женщина,русский,бакалавриат
f9953489-e572-4ddf-b7ad-d2924e00fde2,Системный администратор,31,правая,мужчина,Русский,специалитет
7459ca1a-bb7d-4802-ab2d-55926fae8874,военный пенсионер,49,правая,мужчина,русский,бакалавриат
c3e0988b-6bfb-431d-91c9-dd94dea3df8f,юрисконсульт,31,правая,женщина,русский,школа
f3de2653-1451-45c1-b91a-984e0e7455fa,автомеханик,32,правая,мужчина,"украинский,русский",средняя школа
5364afda-226d-49f6-9c7b-6ce2eb93ba36,строитель,30,правая,мужчина,русский,специалитет
9149795f-c4d3-4e62-ba6d-037bb6a08a68,"инженер-экономист, техник-строитель",30,правая,мужчина,русский,специалитет
f6259622-c1ee-4fb4-bc2d-96269dc320ed,специалист по связям с общественностью,27,правая,женщина,русский,специалитет
956fcb4b-c1d9-4ec5-b28e-9b806ebc91c1,регионовед,32,правая,женщина,русский,магистратура
3ca79b45-546d-4c34-ae5c-0f2ee0c1e405,строитель,30,правая,женщина,"русский, украинский",бакалавриат
a417938f-5062-4e6b-a97b-ec61086fc831,специалист по документообороту,35,правая,женщина,русский,бакалавриат
1902a398-2b4a-45ce-834c-8e06ef6c5789,Провизор,28,правая,мужчина,Русский,специалитет
f53f647a-843f-4833-8799-7f3ad12a4219,Юрист,28,левая,женщина,Русский,специалитет
